ID;ACTE;DESCRIPCIO;EMAIL_ACTE;WEB_ACTE;A_CARREC;LLOC;DATA_INI;DATA_FI;GRATUIT;PREU;HORA_INI;HORA_FI;IMATGE;DISTRICTE;TIPUS_ACTE;OBSERVACIONS;CICLE;DESCRIPCIOCICLE;CICLE_DATA_INI;CICLE_DATA_FI;DATA_PUB;X;Y;LONGITUD;LATITUD;URL
81118;Taller Furoshiki de Nadal;Cursos;;;;Centre de Documentació i Museu Tèxtil - CDMT;2015-12-13 10:30:00;2015-12-13 ;F;20 euros                                                                                                                                                                                                                                                       ;01/01/1900 10:30:00;;;1;;;;;;;2015-02-06;418355,875;4602149,25;2,0196887629231;41.5650050279025;http://www.terrassa.cat/veureacte?numActe=81118
81119;Taller de cors teixits per Nadal;Cursos;;;;Centre de Documentació i Museu Tèxtil - CDMT;2015-12-14 11:30:00;2015-12-14 ;T;;01/01/1900 11:30:00;;;1;;;;;;;2015-02-06;418355,875;4602149,25;2,0196887629231;41.5650050279025;http://www.terrassa.cat/veureacte?numActe=81119
81120;Taller.  Aquest cop la brodem ;Cursos;;;;Centre de Documentació i Museu Tèxtil - CDMT;2015-12-23 16:30:00;2015-12-23 ;T;;01/01/1900 16:30:00;;;1;;;;;;;2015-03-05;418355,875;4602149,25;2,0196887629231;41.5650050279025;http://www.terrassa.cat/veureacte?numActe=81120
81443;Fira-mercat INTERCANVI, PROMOCIÓ DEL COL.LECCIONISME I ANTIGÜITATS ;Altres activitats;;http://colleccionistesgrupterrassa.wordpress.com/                                                   ;;;2015-01-01 ;2015-12-31 ;F;;;;;1;;;;;;;2015-06-26;;;;;http://www.terrassa.cat/veureacte?numActe=81443
81953;Cinefòrum:  Katmandú.un espejo en el cielo ;Dones;polgenere@terrassa.cat                                                                              ;http://www.terrassa.cat/dona                                                                        ;;Cinema Catalunya;2015-09-28 16:30:00;2015-09-28 18:30:00;F;Aportació de 2 euros                                                                                                                                                                                                                                           ;01/01/1900 16:30:00;01/01/1900 18:30:00;;1;;La temàtica tractada és la dona i la implicació social;CINEFÒRUM  LES DONES  2015                                                                                                                                                                              ;;2015-02-23;2015-11-23;2015-02-26;417629,2002;4601958,6767;2,01100090581;41.5632141414593;http://www.terrassa.cat/veureacte?numActe=81953
81954;Cinefòrum:  La bicicleta verde ;Dones;polgenere@terrassa.cat                                                                              ;http://www.terrassa.cat/dona                                                                        ;;Cinema Catalunya;2015-11-23 16:30:00;2015-11-23 18:30:00;F;Aportació de 2 euros                                                                                                                                                                                                                                           ;01/01/1900 16:30:00;01/01/1900 18:30:00;;1;;La temàtica tractada és les nenes i la violència masclista;CINEFÒRUM  LES DONES  2015                                                                                                                                                                              ;;2015-02-23;2015-11-23;2015-02-06;417629,2002;4601958,6767;2,01100090581;41.5632141414593;http://www.terrassa.cat/veureacte?numActe=81954
82142;Curs d iniciació a la guitarra acústica;Música;;;ROC CALVET;Bucs Baumann;2015-03-07 17:00:00;2015-07-27 18:30:00;F;128 euros                                                                                                                                                                                                                                                      ;01/01/1900 17:00:00;01/01/1900 18:30:00;;1;;;;;;;2015-04-28;418296,8265;4602005,4055;2,0190002573779;41.5637035223721;http://www.terrassa.cat/veureacte?numActe=82142
82176;Viure la natura: Sortides amb dinar de Sarró;Sortides/Excursions;gentgran@terrassa.cat                                                                               ;;;;2015-03-04 ;2015-11-25 ;F;13,90 euros                                                                                                                                                                                                                                                    ;;;;0;;Informació i inscripcions:  Promoció de la Gent Gran, ca de Sant Ildefons, 8, telèfon 937 883 333, de dilluns a divendres de 9:00 a 14:00 h. ;ACTIVA EL +60 VIURE LA NATURA                                                                                                                                                                           ;;2015-03-04;2015-11-25;2015-02-20;;;;;http://www.terrassa.cat/veureacte?numActe=82176
82235;Visita a Ermites i Capelles de Terrassa;Gent gran;gentgran@terrassa.cat                                                                               ;;;Capella de Sant Jaume;2015-09-17 10:30:00;2015-09-17 ;T;;01/01/1900 10:30:00;;;5;;Inscripció: Promoció de la Gent Gran, ca de Sant Ildefons número 8, de dilluns a divendres de 9:00 a 14:00 h., telèfon 937 883 333. Lloc de trobada: A concretar en el moment de la inscripció.;ACTIVA EL +60 ERMITES I CAPELLES DE TERRASSA                                                                                                                                                            ;;2015-02-19;2015-11-19;2015-02-26;;;;;http://www.terrassa.cat/veureacte?numActe=82235
82236;Visita a Ermites i Capelles de Terrassa;Gent gran;gentgran@terrassa.cat                                                                               ;;;Ermita del Sagrat Cor;2015-10-15 10:30:00;2015-10-15 ;T;;01/01/1900 10:30:00;;;7;;Inscripció: Promoció de la Gent Gran, ca de Sant Ildefons número 8, de dilluns a divendres de 9:00 a 14:00 h., telèfon 937 883 333. Lloc de trobada: A concretar en el moment de la inscripció.;ACTIVA EL +60 ERMITES I CAPELLES DE TERRASSA                                                                                                                                                            ;;2015-02-19;2015-11-19;2015-02-18;;;;;http://www.terrassa.cat/veureacte?numActe=82236
82237;Visita a Ermites i Capelles de Terrassa;Gent gran;gentgran@terrassa.cat                                                                               ;;;Ermita de Sant Cristòfol;2015-11-19 10:30:00;2015-11-19 ;T;;01/01/1900 10:30:00;;;2;;Inscripció: Promoció de la Gent Gran, ca de Sant Ildefons número 8, de dilluns a divendres de 9:00 a 14:00 h., telèfon 937 883 333. Lloc de trobada: Mòssen Àngel Rodamilans, 82.;ACTIVA EL +60 ERMITES I CAPELLES DE TERRASSA                                                                                                                                                            ;;2015-02-19;2015-11-19;2015-02-18;419219,0313;4601687,4375;2,0301016132093;41.5609336371396;http://www.terrassa.cat/veureacte?numActe=82237
82289;Pel.lícula:Mi amigo Mr. Morgan;Gent gran;gentgran@terrassa.cat                                                                               ;;;Cinema Catalunya;2015-09-21 15:00:00;2015-09-21 ;F;2 euros                                                                                                                                                                                                                                                        ;01/01/1900 15:00:00;;;1;;;ACTIVA EL +60 CINEMA                                                                                                                                                                                    ;;2015-03-16;2015-11-16;2015-02-26;417629,2002;4601958,6767;2,01100090581;41.5632141414593;http://www.terrassa.cat/veureacte?numActe=82289
82291;Pel.lícula: Ocho apellidos vascos;Gent gran;gentgran@terrassa.cat                                                                               ;;;Cinema Catalunya;2015-11-16 17:00:00;2015-11-16 ;F;2 euros                                                                                                                                                                                                                                                        ;01/01/1900 17:00:00;;;1;;;ACTIVA EL +60 CINEMA                                                                                                                                                                                    ;;2015-03-16;2015-11-16;2015-02-26;417629,2002;4601958,6767;2,01100090581;41.5632141414593;http://www.terrassa.cat/veureacte?numActe=82291
82296;Monogràfic: Descobrir les meravelles de la S.E. Catedral Basílica del Sant Esperit de Terrassa;Gent gran;gentgran@terrassa.cat                                                                               ;;;Complex Els Telers;2015-10-07 ;2015-10-28 ;T;;;;;1;;Inscripció gratuïta Promoció de la Gent Gran Sant Ildefons, 8 Tel. 937883333 ;ACTIVA EL +60 MONOGRÀFICS                                                                                                                                                                               ;;2015-04-08;2015-10-28;2015-02-25;417769,5867;4602404,5788;2,0126232210079;41.5672444059863;http://www.terrassa.cat/veureacte?numActe=82296
82341;Pel.lícula: Chef;Gent gran;gentgran@terrassa.cat                                                                               ;;;Cinema Catalunya;2015-10-19 17:00:00;2015-10-19 ;F;2 euros                                                                                                                                                                                                                                                        ;01/01/1900 17:00:00;;;1;;;ACTIVA EL +60 CINEMA                                                                                                                                                                                    ;;2015-03-16;2015-11-16;2015-02-26;417629,2002;4601958,6767;2,01100090581;41.5632141414593;http://www.terrassa.cat/veureacte?numActe=82341
82345;Converses. Parlem, opinem, xerrem!! Converses de Ca n Anglada;Gent gran;;;;Casal de la Gent Gran de Ca n Anglada;2015-01-27 ;2015-12-15 ;F;;;;;2;;;;;;;2015-02-23;418998,1542;4602103,1576;2,027396984708;41.5646552842475;http://www.terrassa.cat/veureacte?numActe=82345
82346;Curs de construcció d escaiola A;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-03-04 ;2015-11-18 ;F;No socis: 180 euros Socis: 120 euros                                                                                                                                                                                                                           ;;;;4;;Adults (de 15 a 99 anys) Materials inclosos;;;;;2015-02-23;;;;;http://www.terrassa.cat/veureacte?numActe=82346
82347;Curs de construcció d escaiola B;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-05-20 ;2015-11-18 ;F;No socis: 120 euros Socis: 80 euros                                                                                                                                                                                                                            ;;;;4;;Adults (de 15 a 99 anys) Materials inclosos;;;;;2015-03-12;;;;;http://www.terrassa.cat/veureacte?numActe=82347
82348;Curs de construcció amb pòrex A;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-03-04 ;2015-11-18 ;F;No socis: 180 euros Socis: 120 euros                                                                                                                                                                                                                           ;;;;4;;Adults (de 15 a 99 anys) Materials inclosos;;;;;2015-02-23;;;;;http://www.terrassa.cat/veureacte?numActe=82348
82349;Curs de construcció amb pòrex B;Cursos;;http://pessebres.terrassa.net                                                                       ;;Agrupació de Pessebristes de Terrassa;2015-05-20 ;2015-07-29 ;F;No socis: 90 euros Socis: 60 euros                                                                                                                                                                                                                             ;;;;4;;Adults (de 15 a 99 anys) Materials inclosos;;;;;2015-03-12;;;;;http://www.terrassa.cat/veureacte?numActe=82349
82350;Curs de pintura artística I;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-05-12 ;2015-07-31 ;F;No socis: 90 euros Socis: 60 euros                                                                                                                                                                                                                             ;;;;4;;Adults (de 15 a 99 anys) Materials no inclosos, els aporta l alumne;;;;;2015-03-09;;;;;http://www.terrassa.cat/veureacte?numActe=82350
82351;Curs de pintura artística II;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-09-01 ;2015-11-24 ;F;No socis: 90 euros Socis: 60 euros                                                                                                                                                                                                                             ;;;;4;;Adults (de 15 a 99 anys) Materials no inclosos, els aporta l alumne;;;;;2015-02-26;;;;;http://www.terrassa.cat/veureacte?numActe=82351
82353;Curs de modelatge de figures B;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-10-05 ;2015-12-23 ;F;No socis: 90 euros Socis: 60 euros                                                                                                                                                                                                                             ;;;;4;;Adults (de 15 a 99 anys) Materials inclosos, + utilització del forn;;;;;2015-02-26;;;;;http://www.terrassa.cat/veureacte?numActe=82353
82354;Curset infantil;Cursos;;;;Agrupació de Pessebristes de Terrassa;2015-09-19 ;2015-11-21 ;F;No socis: 110 euros Socis: 75 euros                                                                                                                                                                                                                            ;;;;4;;Infantil (de 7 a 14 anys) Materials inclosos, + figures;;;;;2015-02-26;;;;;http://www.terrassa.cat/veureacte?numActe=82354
82382;Via lucis (camí de llums);Actes Religiosos;;http://bisbatdeterrassa.net/?page_id=183                                                            ;MONS. JOSEP ÀNGEL SAIZ MENESES;Museu de Terrassa - Seu d Ègara. Esglésies de Sant Pere de Terrassa;2015-05-23 18:00:00;2015-08-23 20:00:00;F;;01/01/1900 18:00:00;01/01/1900 20:00:00;;1;;Via lucis (camí de la llum) des de Santa Maria d Ègara (antiga catedral) a la Catedral del Sant Esperit amb la participació de diverses corals, i a les 20h. Missa en ritu hispanomossàrab a la Catedral, presidida per Mons. Josep Àngel Saiz Meneses, Bisbe diocesà.;CELEBRACIÓ DEL 1400 ANIVERSARI DEL CONCILI D ÈGARA                                                                                                                                                      ;;2015-01-13;2015-06-28;2015-03-12;418240,8005;4602365,3248;2,018279390698;41.5669392401605;http://www.terrassa.cat/veureacte?numActe=82382
82383;Missa en ritu hispanomossàrab;Actes Religiosos;;http://bisbatdeterrassa.net/?page_id=183                                                            ;MONS. JOSEP ÀNGEL SAIZ MENESES;Catedral del Sant Esperit;2015-05-23 20:00:00;2015-08-23 ;F;;01/01/1900 20:00:00;;;1;;Via lucis (camí de la llum) des de Santa Maria d Ègara (antiga catedral) a la Catedral del Sant Esperit amb la participació de diverses corals, i a les 20h. Missa en ritu hispanomossàrab a la Catedral, presidida per Mons. Josep Àngel Saiz Meneses, Bisbe diocesà.;CELEBRACIÓ DEL 1400 ANIVERSARI DEL CONCILI D ÈGARA                                                                                                                                                      ;;2015-01-13;2015-06-28;2015-03-12;417684,364;4601813,3955;2,0116823161998;41.561911419221;http://www.terrassa.cat/veureacte?numActe=82383
82422;Mercat ecològic i de proximitat;Fires i festes;;http://vaporgran.cat/?page_id=2220                                                                  ;;;2015-02-28 10:00:00;2015-12-31 20:00:00;F;;01/01/1900 10:00:00;01/01/1900 20:00:00;;1;;;;;;;2015-05-26;;;;;http://www.terrassa.cat/veureacte?numActe=82422
82548;Exposició:  Les bases del futur. Ciència i tècnica a la Mancomunitat .;Exposicions;;http://www.mnactec.cat                                                                              ;;Museu de la Ciència i de la Tècnica de Catalunya - mNACTEC;2015-03-04 ;2015-11-01 ;F;;;;;1;;;;;;;2015-03-05;417336,2188;4602169,125;2,0074586969471;41.5650791880783;http://www.terrassa.cat/veureacte?numActe=82548
83050;Classes per aprendre a anar en bicicleta;Sortides/Excursions;info@biter.cat                                                                                      ;http://www.biter.cat                                                                                ;;P de Vallparadís, sota el Pont de l avinguda de Jacquard;2015-04-16 ;2015-07-30 ;F;30 euros (6 sessions de 2 hores) Gratuït per a socis del biter.cat                                                                                                                                                                                             ;;;;1;;No cal portar bicicleta, matrícula oberta, inscripcions directament al lloc de l activitat.;;;;;2015-04-10;;;;;http://www.terrassa.cat/veureacte?numActe=83050
83051;Sortida amb bicicleta per la ciutat;Sortides/Excursions;info@biter.cat                                                                                      ;http://www.biter.cat                                                                                ;;Casa Baumann;2015-04-16 ;2015-12-31 ;T;;;;;1;;No cal inscripció prèvia. Els recorreguts seran guiats per voluntaris del  BiTer i se circulará per carrers i carrils bici de la ciutat.;;;;;2015-04-10;;;;;http://www.terrassa.cat/veureacte?numActe=83051
83233;Cursos intensius d idiomes a l EOI Alemany, anglès, àrab, francès, italià ;Cursos;;http://www.xtec.cat/eoiterrassa                                                                     ;;Escola Oficial d Idiomes - EOI Terrassa;2015-07-01 ;2015-07-28 ;F;;;;;3;;;;;;;2015-05-19;418140,4565;4600229,9893;2,0173672273232;41.5476980253302;http://www.terrassa.cat/veureacte?numActe=83233
83278;Cursos i tallers  - Club3Generacions Programació d abril a juliol 2015;Cursos;;http://www.club3ge.com                                                                              ;;Club 3Generacions;2015-04-01 ;2015-07-31 ;F;;;;;3;;;;;;;2015-04-22;418109,2091;4601328,0317;2,0168428752873;41.557583858647;http://www.terrassa.cat/veureacte?numActe=83278
83279;Esplai per als petits;Activitats infantils;;http://www.club3ge.com                                                                              ;;Club 3Generacions;2015-06-22 ;2015-07-31 ;F;;;;;3;;;;;;;2015-05-18;418109,2091;4601328,0317;2,0168428752873;41.557583858647;http://www.terrassa.cat/veureacte?numActe=83279
83353;Hi havia una vegada... Una torre en un palau;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Torre del Palau i Centre d Interpretació de la Vila Medieval de Terrassa;2015-07-30 18:00:00;2015-07-30 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.;A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                            ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-05-29;417613,4385;4601865,3814;2,0108247093329;41.5623722967956;http://www.terrassa.cat/veureacte?numActe=83353
83354;Valentí cara de pi;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Castell Cartoixa Vallparadís;2015-09-03 18:00:00;2015-09-03 ;F;2 euros per persona                                                                                                                                                                                                                                            ;01/01/1900 18:00:00;;;1;;- Durada: 1 h - Informació i inscripcions: 93 739 70 72, de dilluns a divendres de 9 a 14 h - Els infants han d anar acompanyats en tot moment d una persona adulta. - El Museu es reserva el dret de cancellar alguna sessió si no s arriba a un mínim d inscripcions.;A L ESTIU, LA MAINADA AL MUSEU - PER A INFANTS DE 3 A 6 ANYS                                                                                                                                            ;Hi ha qui pensa que els museus són territori exclusiu dels adults però res més allunyat de la realitat. Els infants poden passar una estona molt divertida al Museu mentre descobreixen el patrimoni de la ciutat. El Museu de Terrassa obre les seves portes i us convida a participar en aquestes activitats familiars que us permetran conèixer un munt de coses relacionades amb la història i l art de la nostra ciutat. No us ho podeu perdre!  ;2015-06-19;2015-09-03;2015-06-10;418312,5082;4602121,5125;2,0191724991005;41.5647507905247;http://www.terrassa.cat/veureacte?numActe=83354
83358;Passaport Art Nouveau. De viatge... Per l Europa modernista: Sisena destinació Suïssa;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-07-27 09:00:00;2015-07-31 14:00:00;F;Taller de dos dies: 32 EUR, Taller de tres dies: 48 EUR,  Taller d una setmana: 80 EUR 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                            ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-05-29;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83358
83359;Passaport Art Nouveau. De viatge ... Per l europa modernisa: Setena destinació: Alemanya;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-09-01 09:00:00;2015-09-04 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-06-10;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83359
83360;Passaport Art Nouveau. De viatge ... Per l Europa modernista: Vuitena destinació: Catalunya;Patrimoni;museudeterrassa@terrassa.cat                                                                        ;http://www.terrassa.cat/museu                                                                       ;;Museu de Terrassa - Casa Alegre Sagrera;2015-09-07 09:00:00;2015-09-10 14:00:00;F;Taller de dos dies: 32 euros, Taller de tres dies: 48 euros,  Taller d una setmana: 80 euros 10% de descompte a partir del 2n infant i famílies nombroses                                                                                                      ;01/01/1900 9:00:00;01/01/1900 14:00:00;;1;;- Us podeu apuntar en franges de dos, tres dies o una setmana sencera. - Cal lliurar la següent documentació: la butlleta d inscripció signada, una fotocòpia de la targeta sanitària i el permís per fer fotografies. - El preu inclou una assegurança. - Hi ha previstes sortides fora de l espai on es realitzen els tallers. - Recomanem que els infants portin roba còmoda, que es pugui embrutar, i l esmorzar. - El Museu es reserva el dret de cancellar algun taller si no s arriba a un mínim d inscrits. ;PASSA L ESTIU AL MUSEU - TALLERS PER A INFANTS DE 4 A 12 ANYS                                                                                                                                           ;Et proposem passar uns dies al Museu de Terrassa i conèixer diferents aspectes del nostre patrimoni tot jugant. T hi esperem!;2015-06-22;2015-09-10;2015-06-10;417740,8627;4601903,0094;2,0123475130626;41.5627243023335;http://www.terrassa.cat/veureacte?numActe=83360
83363;Recogida de tapones:   Tapones para una nueva vida ;Actes solidaris;infofundacion@seur.net                                                                              ;http://www.fundacionseur.org/recoger-tapones/                                                       ;;Tiendas SEUR;2015-04-29 ;2015-12-31 ;F;;;;;0;;- Depositar los tapones en cualquiera de las 300 Tiendas SEUR de España, Portugal y Andorra  - Aprovechar las rutas de los repartidores. Si eres cliente de SEUR   recibes la visita habitual de uno de nuestros repartidores se pueden aprovechar sus desplazamientos, siempre que la capacidad de su vehículo y su plan de trabajo lo permita. El repartidor decide si puede recoger tapones en cada momento. - Utilizar puntos de recogida de tapones ya en marcha. Busca en tus lugares habituales, seguro que encuentras un punto de recogida de tapones en tu Centro de Salud, colegio, polideportivo, oficina, bar, etc. ¡Hay más de 1000 en todo el país!Este proyecto es posible gracias a la disponibilidad, compromiso y flexibilidad de los colaboradores de Fundación SEUR y, sobre todo, los ciudadanos.  - Si no resulta válida ninguna de estas opciones, ponte en contacto con nosotros en infofundacion@seur.nety buscaremos la mejor solución para tu caso. Entre todos la encontraremos. ;;;;;2015-04-29;;;;;http://www.terrassa.cat/veureacte?numActe=83363
83420;Exposició:  Una autopista darrere l endoll  ;Exposicions;;http://www.mnactec.cat/ca/exposicio-detall/una-autopista-darrere-lendoll                            ;;Museu de la Ciència i de la Tècnica de Catalunya - mNACTEC;2015-05-09 ;2015-12-31 ;F;;;;;1;;;;;;;2015-05-08;417336,2188;4602169,125;2,0074586969471;41.5650791880783;http://www.terrassa.cat/veureacte?numActe=83420
